"journal_issue_id","citedMedium","volume","issue","publication_date","journal_sk"
10423,"Print","27","3","1975-09-01",1819
10424,"Print","273","3","1977-12-01",161
10425,"Print","274","","1978-01-01",161
10426,"Print","14","2","1977-11-25",165
10427,"Print","38","1-2","1978-01-12",167
10428,"Print","38","3","1978-01-18",167
10429,"Print","117","4","1977-12-25",169
10430,"Print","25","2","1978-02-01",171
10431,"Print","50","2","1978-02-01",1109
10432,"Print","41","12","1977-12-01",958
10433,"Print","25","11","1977-11-01",455
10434,"Print","22","2-3","1977-09-01",1820
10435,"Print","30","6","1977-12-01",177
10436,"Print","142","1","1978-01-01",458
10437,"Print","12","5","1977-11-01",183
10438,"Print","","11","1977-11-01",872
10439,"Print","32","2","1978-02-01",1477
10440,"Print","9","1","1978-01-01",875
10441,"Print","56","4","1978-02-15",185
10442,"Print","7","1","1977-01-01",876
10443,"Print","21","1","1978-01-01",462
10444,"Print","8","","1978-01-01",1821
10445,"Print","53","3","1978-03-01",1034
10446,"Print","7","1","1978-01-01",190
10447,"Print","21","12","1977-12-15",192
10448,"Print","22","1","1978-01-01",192
10449,"Print","22","2","1978-01-01",192
10450,"Print","22","6","1978-02-01",192
10451,"Print","13","1","1978-01-01",193
10452,"Print","2","20","1977-11-12",201
10453,"Print","19","24","1977-12-02",1039
10454,"Print","59","2","1978-02-01",765
10455,"Print","46","5","1977-09-01",650
10456,"Print","14","1","1978-01-01",472
10457,"Print","18","2-3","1977-12-29",205
10458,"Print","13","","1978-01-01",1233
10459,"Print","298","11","1978-03-16",207
10460,"Print","298","12","1978-03-23",207
10461,"Print","298","14","1978-04-06",207
10462,"Print","271","5644","1978-02-02",208
10463,"Print","271","5646","1978-02-16",208
10464,"Print","271","5647","1978-02-23",208
10465,"Print","272","5650","1978-03-16",208
10466,"Print","122","6","1978-02-11",656
10467,"Print","20","3","1978-01-01",212
10468,"Print","69","5","1978-01-31",883
10469,"Print","2","2","1978-12-01",1822
10470,"Print","86","595","1977-09-14",481
10471,"Print","86","596","1977-09-28",481
10472,"Print","86","600","1977-11-23",481
10473,"Print","51","3","1978-03-01",482
10474,"Print","9","1","1978-01-01",771
10475,"Print","119","6","1978-02-05",484
10476,"Print","16","5","1977-01-01",1432
10477,"Print","75","3","1977-12-01",219
10478,"Print","17","11-12","1977-11-01",1823
10479,"Print","25","1","1978-02-01",1332
10480,"Print","18","1-3","1976-01-01",1824
10481,"Print","","6","1977-12-01",223
10482,"Print","32","52","1977-12-26",228
10483,"Print","31","5","1977-09-01",1383
10484,"Print","63","3","1978-03-01",488
10485,"Print","53","626","1977-12-01",777
10486,"Print","31","6","1977-11-01",1383
10487,"Print","220","1315","1978-01-01",229
10488,"Print","75","1","1978-01-01",231
10489,"Print","200","1138","1978-01-24",492
10490,"Print","200","1140","1978-02-23",492
10491,"Print","14","","1977-01-01",1239
10492,"Print","8","1","1978-01-01",494
10493,"Print","32","10","1977-10-01",234
10494,"Print","56","1","1978-01-31",1177
10495,"Print","18","5","1977-12-01",976
10496,"Print","19","2","1978-02-01",976
10497,"Print","13","","1976-01-01",1119
10498,"Print","11","","1978-01-01",1592
10499,"Print","15","1","1978-01-01",782
10500,"Print","34","12","1977-01-01",978
10501,"Print","147","3","1977-11-15",499
10502,"Print","4","2","1978-03-01",1630
10503,"Print","23","3","1977-11-01",675
10504,"Print","24","1","1978-01-01",675
10505,"Print","13","1","1975-01-01",1800
10506,"Print","29","6","1977-11-01",258
10507,"Print","14","","1976-01-01",1825
10508,"Print","27","59","1977-12-21",506
10509,"Print","38","1","1978-02-01",507
10510,"Print","85","7","1977-11-01",259
10511,"Print","12","8","1977-01-01",897
10512,"Print","6","12","1977-01-01",1123
10513,"Print","101","","1977-01-01",1744
10514,"Print","108","8","1978-02-25",677
10515,"Print","199","4336","1978-03-31",512
10516,"Print","20","6","1977-11-01",1289
10517,"Print","71 Suppl 1","","1978-01-01",265
10518,"Print","8","3","1977-09-01",789
10519,"Print","","11","1977-11-01",266
10520,"Print","105","6","1977-06-01",1826
10521,"Print","56","11","1977-11-01",1391
10522,"Print","83","3","1978-03-01",516
10523,"Print","105","7-8","1977-07-01",1826
10524,"Print","98","3","1978-01-30",791
10525,"Print","103","2","1978-01-15",275
10526,"Print","32","4","1977-07-01",518
10527,"Print","43","1","1978-01-01",279
10528,"Print","71","6","1977-01-01",684
10529,"Print","18","1","1978-01-01",282
10530,"Print","377","1","1977-12-29",1127
10531,"Print","50","1","1978-01-01",1827
10532,"Print","","1","1978-01-01",686
10533,"Print","","1","1978-01-01",688
10534,"Print","","6","1977-11-01",687
10535,"Print","32","1","1978-01-01",1770
10536,"Print","32","2","1978-02-01",1770
10537,"Print","80","","1978-01-01",796
10538,"Print","8","1","1978-01-01",990
10539,"Print","71","22","1977-11-15",297
10540,"Print","181","5","1977-10-01",797
10541,"Print","54","3","1977-12-29",798
10542,"Print","185","1","1977-01-01",691
10543,"Print","","18","1976-01-01",1828
10544,"Print","166","1","1978-01-31",535
10545,"Print","70","12","1977-12-01",305
10546,"Print","38","2","1977-01-01",1829
10547,"Print","18","3","1977-01-01",907
10548,"Print","87","2","1978-02-01",696
10549,"Print","87","3","1978-03-01",696
10550,"Print","14","3-4","1977-05-01",1830
10551,"Print","59","2","1978-01-01",1496
10552,"Print","Suppl 13","","1977-01-01",317
10553,"Print","21","6","1977-01-01",909
10554,"Print","42","2","1978-02-01",320
10555,"Print","203","1-2","1978-01-01",704
10556,"Print","11","","1977-01-01",1831
10557,"Print","12","","1977-01-01",1831
10558,"Print","23","","1978-01-01",707
10559,"Print","2","","1977-01-01",1832
10560,"Print","5","1","1976-03-01",1833
10561,"Print","5","2","1976-06-01",1833
10562,"Print","6","1","1977-03-01",1833
10563,"Print","130","3","1978-03-01",711
10564,"Print","132","2","1978-02-01",558
10565,"Print","132","3","1978-03-01",558
10566,"Print","68","5","1977-11-01",559
10567,"Print","35","2","1978-02-01",810
10568,"Print","35","3","1978-03-01",810
10569,"Print","64","2","1978-02-01",1297
10570,"Print","129","7","1977-12-01",328
10571,"Print","90","3","1978-03-01",1072
10572,"Print","234","3","1978-03-01",330
10573,"Print","135","2","1978-02-01",564
10574,"Print","135","3","1978-03-01",564
10575,"Print","","10","1977-10-01",565
10576,"Print","205","2","1978-01-31",815
10577,"Print","33","1","1978-01-01",816
10578,"Print","84","1","1978-01-01",335
10579,"Print","84","2","1978-02-01",335
10580,"Print","85","1","1978-03-01",335
10581,"Print","96","2","1978-02-01",336
10582,"Print","57","1","1978-01-01",568
10583,"Print","18","11","1977-01-01",567
10584,"Print","18","12","1977-01-01",567
10585,"Print","39","2","1978-02-01",339
10586,"Print","117","3","1978-03-01",340
10587,"Print","88","3","1978-03-01",341
10588,"Print","16","","1977-01-01",1834
10589,"Print","8","3","1977-01-01",1533
10590,"Print","15","1","1978-01-01",920
10591,"Print","23","","1978-01-01",573
10592,"Print","23","2","1978-02-01",574
10593,"Print","13","1","1978-01-01",575
10594,"Print","97","","1978-01-01",1360
10595,"Print","185","2","1978-01-30",345
10596,"Print","186","1","1978-02-01",345
10597,"Print","114","2","1978-02-01",346
10598,"Print","114","3","1978-03-01",346
10599,"Print","37","1","1978-02-01",1570
10600,"Print","138","2","1978-02-01",580
10601,"Print","138","3","1978-03-01",580
10602,"Print","47","6","1977-01-01",352
10603,"Print","224","4","1977-12-28",1081
10604,"Print","56","1-2","1978-01-01",582
10605,"Print","40","1","1978-01-01",356
10606,"Print","22","10-11","1977-01-01",583
10607,"Print","91","3","1978-02-01",926
10608,"Print","168","3","1977-12-15",361
10609,"Print","169","1","1978-01-01",361
10610,"Print","169","2","1978-02-01",361
10611,"Print","170","1","1978-01-15",361
10612,"Print","80","3","1978-02-14",2
10613,"Print","27","4","1978-02-15",3
10614,"Print","28","1","1978-01-01",4
10615,"Print","28","1a","1978-01-01",4
10616,"Print","84","2","1978-02-01",1506
10617,"Print","53","17","1977-09-15",590
10618,"Print","31","4","1975-12-01",8
10619,"Print","85","3","1978-03-01",721
10620,"Print","17","5","1978-03-07",10
10621,"Print","463","3-4","1978-03-10",11
10622,"Print","501","3","1978-03-13",11
10623,"Print","508","1","1978-03-21",11
10624,"Print","523","1","1978-03-14",11
10625,"Print","539","2","1978-03-01",11
10626,"Print","539","3","1978-03-20",11
10627,"Print","59","11-12","1977-01-01",365
10628,"Print","5","3","1978-03-01",837
10629,"Print","20","2","1978-02-01",371
10630,"Print","20","3","1978-03-01",371
10631,"Print","14","1","1978-01-01",15
10632,"Print","85","2","1978-02-01",16
10633,"Print","19","1","1978-01-01",17
10634,"Print","12","1","1978-03-01",1362
10635,"Print","50","1","1978-02-01",23
10636,"Print","142","2","1978-02-24",26
10637,"Print","143","1","1978-03-17",26
10638,"Print","56","1","1978-01-01",380
10639,"Print","12","3","1978-01-01",933
10640,"Print","117","5","1978-02-03",35
10641,"Print","187","1","1978-02-14",600
10642,"Print","187","2","1978-02-24",600
10643,"Print","36","1","1978-03-01",36
10644,"Print","1","3","1977-05-01",1835
10645,"Print","26","8","1977-10-01",1008
10646,"Print","20","1","1978-01-01",37
10647,"Print","25","12","1977-12-01",726
10648,"Print","42","4","1978-04-01",39
10649,"Print","11","1","1978-02-01",40
10650,"Print","24","3","1978-03-01",41
10651,"Print","21","1","1978-03-01",1573
10652,"Print","17","12","1977-12-01",1754
10653,"Print","23","4","1978-04-01",386
10654,"Print","","129","1977-11-01",47
10655,"Print","4","3","1978-03-01",843
10656,"Print","59","1","1978-01-01",49
10657,"Print","42","3","1978-03-01",1268
10658,"Print","68 Suppl 7","","1978-01-01",730
10659,"Print","48","4","1977-12-01",1836
10660,"Print","","48","1977-01-01",1015
10661,"Print","16","5","1978-03-03",392
10662,"Print","103","8","1978-02-24",61
10663,"Print","37","3","1977-01-01",1016
10664,"Print","70","3","1977-01-01",604
10665,"Print","83","2","1978-02-01",68
10666,"Print","4","2","1978-01-01",1408
10667,"Print","47","3","1978-02-01",609
10668,"Print","47","4","1978-02-15",609
10669,"Print","112","1","1978-03-01",71
10670,"Print","112","2","1978-03-15",71
10671,"Print","26","2","1978-02-01",398
10672,"Print","28","2","1978-04-01",1409
10673,"Print","87","1","1978-03-01",403
10674,"Print","","1","1978-01-01",612
10675,"Print","87","2","1978-03-15",403
10676,"Print","23","6","1977-01-01",404
10677,"Print","54","1","1978-01-20",1152
10678,"Print","6","2","1978-01-01",1467
10679,"Print","63","1","1978-03-01",80
10680,"Print","10","1","1978-02-01",79
10681,"Print","74","3","1978-03-01",408
10682,"Print","8","1","1978-01-01",1837
10683,"Print","8","2","1978-03-01",1837
10684,"Print","74","4","1978-04-01",408
10685,"Print","34","2","1978-02-01",1155
10686,"Print","34","3","1978-03-01",1155
10687,"Print","33","4","1978-04-01",850
10688,"Print","96","13","1978-04-06",89
10689,"Print","29","4","1978-04-01",92
10690,"Print","11","1","1978-01-01",620
10691,"Print","13","2","1978-02-01",1469
10692,"Print","15","2","1978-02-01",96
10693,"Print","7","1","1978-01-01",1838
10694,"Print","32","4","1978-04-01",97
10695,"Print","32","4","1977-04-01",97
10696,"Print","33","2","1977-08-01",97
10697,"Print","21","1","1977-01-01",1758
10698,"Print","19","2","1978-02-01",99
10699,"Print","21","2","1977-04-01",1758
10700,"Print","56","4","1978-01-01",101
10701,"Print","56","6","1978-01-01",101
10702,"Print","28","12","1977-12-01",1156
10703,"Print","16","2","1978-02-01",418
10704,"Print","22","4","1977-01-01",744
10705,"Print","11","1","1978-01-01",104
10706,"Print","71","3","1978-02-28",1839
10707,"Print","10","2","1978-03-01",1472
10708,"Print","26","6","1977-11-01",627
10709,"Print","153","3","1978-03-01",94
10710,"Print","31","2","1978-02-01",425
10711,"Print","39","1","1978-01-01",1840
10712,"Print","39","2","1978-02-01",1840
10713,"Print","39","3","1978-03-01",1840
10714,"Print","39","4","1978-04-01",1840
10715,"Print","83","2","1978-02-01",118
10716,"Print","253","6","1978-03-25",119
10717,"Print","253","7","1978-04-10",119
10718,"Print","253","8","1978-04-25",119
10719,"Print","76","3","1978-03-01",121
10720,"Print","31","2","1978-02-01",630
10721,"Print","18","4","1978-04-01",129
10722,"Print","1","5","1977-01-01",1841
10723,"Print","56 Spec No","","1977-10-01",132
10724,"Print","59","1-2","1976-01-01",1842
10725,"Print","26","1","1978-01-01",1222
10726,"Print","13","1","1978-01-01",1620
10727,"Print","6","8","1977-12-01",137
10728,"Print","120","3","1978-03-01",434
10729,"Print","19","4","1978-01-01",631
10730,"Print","31","2","1978-03-01",1028
10731,"Print","137","3","1978-03-01",140
10732,"Print","25","11","1977-11-01",141
10733,"Print","50","1","1978-01-01",1224
10734,"Print","44","4","1977-12-01",1843
10735,"Print","6","3","1978-03-01",1106
10736,"Print","104","2","1978-02-01",151
10737,"Print","38","3","1978-03-01",438
10738,"Print","41","2","1978-02-01",862
10739,"Print","108","4","1978-04-01",156
10740,"Print","92","3","1978-03-01",441
10741,"Print","30","3","1978-03-01",444
10742,"Print","30","4","1978-04-01",444
10743,"Print","97","12","1977-12-01",753
10744,"Print","204","3","1978-03-01",160
10745,"Print","205","1","1978-04-01",160
10746,"Print","275","","1978-02-01",161
10747,"Print","52","2","1978-03-01",446
10748,"Print","71","2","1978-02-01",1844
10749,"Print","14","4","1977-12-24",165
10750,"Print","14","5","1978-02-10",165
10751,"Print","39","1","1978-02-06",167
10752,"Print","117","3","1977-12-15",169
10753,"Print","118","3","1978-01-25",169
10754,"Print","119","2","1978-02-25",169
10755,"Print","60","4","1978-04-01",452
10756,"Print","18","2","1978-02-01",170
10757,"Print","119","2","1978-02-01",172
10758,"Print","27","9","1977-09-01",641
10759,"Print","36","1","1978-01-01",175
10760,"Print","47","6","1977-12-01",1031
10761,"Print","19","11","1977-11-01",756
10762,"Print","19","3","1978-03-01",1845
10763,"Print","27","6","1977-12-01",457
10764,"Print","","12","1977-12-01",872
10765,"Print","56","2","1978-02-01",644
10766,"Print","70","4","1978-02-20",188
10767,"Print","75","3","1978-03-01",645
10768,"Print","27","3","1978-03-01",1552
10769,"Print","56","1","1978-02-01",463
10770,"Print","16","3","1978-03-01",878
10771,"Print","75","12","1978-03-22",191
10772,"Print","30","2","1978-03-01",647
10773,"Print","35","1","1978-01-01",1327
10774,"Print","106","3","1978-03-01",196
10775,"Print","29","8","1978-02-24",197
10776,"Print","48","","1978-01-01",1423
10777,"Print","17","1","1978-01-01",1846
10778,"Print","18","71","1977-01-01",1283
10779,"Print","27","3-4","1977-03-01",1714
10780,"Print","4","1","1978-01-01",1038
10781,"Print","20","6","1978-03-24",1039
10782,"Print","12","1","1978-01-01",652
10783,"Print","272","5651","1978-03-23",208
10784,"Print","65","2","1978-02-01",209
10785,"Print","301","3","1978-01-01",210
10786,"Print","122","10","1978-03-11",656
10787,"Print","21","1","1978-01-01",1042
10788,"Print","24","2","1977-01-01",479
10789,"Print","24","3-4","1977-01-01",479
10790,"Print","17","2","1978-02-01",213
10791,"Print","15","4","1977-12-01",968
10792,"Print","9","1","1978-02-01",1626
10793,"Print","7","3","1976-07-01",1847
10794,"Print","29","11","1977-11-01",1426
10795,"Print","22","3","1978-01-01",969
10796,"Print","74","3","1978-03-01",1554
10797,"Print","","1","1978-01-01",1329
10798,"Print","7","3","1978-03-01",970
10799,"Print","61","2","1978-02-01",485
10800,"Print","373","2","1978-02-22",225
10801,"Print","33","1","1978-01-01",1334
10802,"Print","6","45","1977-12-31",226
10803,"Print","7","4","1978-01-28",226
10804,"Print","7","6","1978-02-11",226
10805,"Print","5","2","1978-02-01",972
10806,"Print","63","4","1978-04-01",488
10807,"Print","54","628","1978-02-01",777
10808,"Print","67","14","1978-04-04",666
10809,"Print","14","1","1978-01-01",490
10810,"Print","75","2","1978-02-01",231
10811,"Print","24","1","1978-01-01",779
10812,"Print","200","1139","1978-02-23",492
10813,"Print","157","3","1978-03-01",493
10814,"Print","32","11","1977-11-01",234
10815,"Print","26","6","1977-01-01",237
10816,"Print","4","4","1977-11-01",1848
10817,"Print","28","1-4","1977-01-01",244
10818,"Print","98","1","1978-02-01",1849
10819,"Print","14","","1977-01-01",1119
10820,"Print","23","1","1978-01-01",249
10821,"Print","18","1","1978-01-01",783
10822,"Print","31","3","1977-12-01",257
10823,"Print","15","4","1977-01-01",1657
10824,"Print","18","4","1976-10-01",1659
10825,"Print","29","5","1977-09-01",258
10826,"Print","33","5","1978-03-01",786
10827,"Print","80","","1978-01-01",503
10828,"Print","61","2","1978-02-01",1801
10829,"Print","41","4","1978-04-01",1850
10830,"Print","86","1","1978-01-01",259
10831,"Print","13","2","1978-01-01",897
10832,"Print","23","1","1978-01-01",788
10833,"Print","200","4338","1978-04-14",512
10834,"Print","8","1","1978-01-01",1851
10835,"Print","71","4","1978-04-01",265
10836,"Print","146","4","1978-04-01",270
10837,"Print","83","4","1978-04-01",516
10838,"Print","124","1","1978-01-01",517
10839,"Print","10","1","1978-03-01",281
10840,"Print","140","6","1978-02-06",285
10841,"Print","32","5","1977-01-01",286
10842,"Print","4","3","1977-10-01",1695
10843,"Print","11","3","1978-03-01",526
10844,"Print","22","12","1977-12-01",288
10845,"Print","23","1","1978-01-01",288
10846,"Print","377","2","1978-02-10",1127
10847,"Print","31","3","1978-02-01",293
10848,"Print","128 Suppl 1","","1978-01-01",689
10849,"Print","","1","1978-01-01",295
10850,"Print","7","6","1977-06-01",990
10851,"Print","17","8","1977-01-01",294
10852,"Print","32","6","1977-01-01",1187
10853,"Print","71","23","1977-12-01",297
10854,"Print","54","9","1978-03-31",904
10855,"Print","","1","1978-01-01",1064
